meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q
1225,1,104.397,105.2,104.798,4.0,1.0,,,0,1.5,16.7,18.714,100.0,5374.0,12084.0,10204.0,100.0,63.0,61.0,330.0,212.0,96.183,855.05,153.092,37,5,4,404.6,0,1.7,13.821,15.199,100,6483,12153,10428,100,74.0,88,342,231,94.653,624.175,160.871,13,2,1,519.9,0,2.5,16.889,18.582,100,6378,12245,10552,100,73.0,90,347,236,93.104,832.819,184.251,19,4,3.0,436.2,0,1.6,15.128,16.881,100,6909,12265,10622,100,75.0,93,348,238
1225,2,,,,,,,,0,1.5,16.7,18.714,104.0,0.0,5344.0,891.0,104.0,88.0,0.0,103.0,0.0,98.14,617.059,134.871,42,5,4,258.8,0,1.7,13.821,15.199,100,6116,12582,10434,100,69.0,84,341,228,94.645,287.829,125.535,17,2,1,179.6,0,2.5,16.889,18.582,100,6500,13063,10619,100,72.0,84,354,236,93.513,533.565,167.454,23,6,5.0,252.1,0,1.6,15.128,16.881,100,6576,12865,10629,100,72.0,89,348,235
1225,3,108.65,114.539,111.595,4.0,1.0,,,0,1.5,16.7,18.714,100.0,5986.0,12113.0,10063.0,100.0,58.0,72.0,343.0,203.0,97.68,608.872,140.21,40,4,3,412.4,0,1.7,13.821,15.199,100,6786,12356,10551,100,71.0,83,341,224,97.778,786.099,166.358,15,4,3,248.5,0,2.5,16.889,18.582,100,6223,12185,10412,100,70.0,81,343,225,94.308,393.227,142.639,18,4,3.0,190.9,0,1.6,15.128,16.881,100,6459,12285,10624,100,71.0,91,347,232
1225,4,108.947,112.699,110.823,3.0,1.0,,,0,1.5,16.7,18.714,100.0,7086.0,12143.0,10406.0,100.0,57.0,78.0,330.0,203.0,96.864,947.704,173.998,33,6,5,416.6,0,1.7,13.821,15.199,100,6208,12114,10225,99,69.0,87,340,226,95.089,1099.12,189.803,17,4,3,446.5,0,2.5,16.889,18.582,100,6526,12235,10367,99,70.0,90,347,231,94.703,120.823,109.927,9,1,,,0,1.6,15.128,16.881,100,6856,12073,10438,100,73.0,92,342,233
1225,10,108.253,114.899,112.503,5.0,1.0,,,0,1.5,16.7,18.714,100.0,6018.0,12283.0,9921.0,100.0,58.0,79.0,328.0,205.0,97.134,937.31,171.886,33,5,4,482.6,0,1.7,13.821,15.199,100,6133,11966,10347,100,73.0,86,346,227,96.485,1216.401,206.951,12,2,1,1111.5,0,2.5,16.889,18.582,100,5969,12020,10273,100,73.0,86,347,231,93.239,456.877,153.003,25,6,5.0,219.1,0,1.6,15.128,16.881,100,6611,12117,10370,100,75.0,94,350,235
1225,11,106.793,111.948,109.37,4.0,1.0,,,0,1.5,16.7,18.714,100.0,5061.0,12150.0,9831.0,100.0,59.0,72.0,344.0,209.0,96.085,710.962,156.972,36,4,3,541.1,0,1.7,13.821,15.199,100,6304,12273,10409,100,72.0,86,347,228,94.706,839.354,183.984,13,4,3,263.0,0,2.5,16.889,18.582,100,6517,12427,10536,100,73.0,89,350,232,93.855,543.355,158.302,14,4,3.0,205.9,0,1.6,15.128,16.881,100,6649,12234,10471,100,73.0,92,346,238
1225,14,93.855,543.355,158.302,14.0,1.0,,,0,1.5,16.7,18.714,,,,,,,,,,95.793,608.565,145.812,38,5,4,349.8,0,1.7,13.821,15.199,100,6138,12675,10551,100,72.0,87,343,230,94.788,458.886,159.85,18,6,5,225.8,0,2.5,16.889,18.582,100,6749,12661,10627,100,74.0,91,343,235,93.555,477.677,148.616,24,5,4.0,230.9,0,1.6,15.128,16.881,100,6537,12663,10679,100,75.0,89,343,237
1225,16,100.909,104.019,102.464,4.0,1.0,,,0,1.5,16.7,18.714,100.0,6236.0,12039.0,10380.0,100.0,72.0,85.0,338.0,222.0,95.265,571.257,143.976,39,4,3,381.4,0,1.7,13.821,15.199,100,6060,12301,10576,100,76.0,84,345,234,95.908,611.203,148.964,21,3,2,377.7,0,2.5,16.889,18.582,100,6845,12265,10555,100,75.0,90,345,230,92.726,693.664,160.976,23,5,4.0,282.1,0,1.6,15.128,16.881,100,6911,12335,10701,100,78.0,91,346,238
1225,18,175.991,175.991,175.991,2.0,2.0,1.0,30.3,0,1.5,16.7,18.714,100.0,0.0,12562.0,7963.0,100.0,35.0,0.0,272.0,123.0,96.496,628.221,137.112,41,5,4,289.0,0,1.7,13.821,15.199,100,6342,12562,10494,100,73.0,85,341,230,95.253,473.31,161.519,20,5,4,254.3,0,2.5,16.889,18.582,100,6244,12653,10609,100,73.0,85,343,234,94.199,365.038,130.442,18,4,3.0,146.3,0,1.6,15.128,16.881,100,6139,12547,10581,100,75.0,85,342,235
1225,20,104.261,109.789,107.025,4.0,1.0,,,0,1.5,16.7,18.714,100.0,5898.0,11957.0,9943.0,100.0,63.0,80.0,336.0,210.0,96.917,618.421,151.98,37,5,4,334.6,0,1.7,13.821,15.199,100,6344,12224,10495,100,72.0,84,344,229,95.067,874.106,167.178,18,3,2,403.7,0,2.5,16.889,18.582,100,6514,12240,10536,100,74.0,86,344,233,93.537,631.284,164.843,23,6,5.0,248.5,0,1.6,15.128,16.881,100,6695,12258,10603,100,75.0,89,345,237
