meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q
1142,1,89.617,712.959,159.95,18,3,,,0,5.1,26.662,42.817,100,6101,11861,10821,100,79.0,86,335,246,89.603,520.402,135.527,29,3,,,0,2.5,26.202,31.019,100.0,6155.0,11916.0,10845.0,100.0,79.0,86.0,332.0,247.0,88.485,935.417,164.826,20.0,3.0,,,0,5.5,27.071,40.172,100,6674,12090,10931,100,80.0,90,339,249,88.761,1155.079,328.82,6,2,,,0,2.7,27.024,31.666,100,6220,12088,10792,100,79.0,85,338,247
1142,2,91.922,783.0,151.491,26,4,,,0,5.1,26.662,42.817,100,6186,12197,10833,100,77.0,88,332,240,90.959,513.693,134.291,30,4,,,0,2.5,26.202,31.019,100.0,6594.0,12189.0,10808.0,100.0,77.0,88.0,329.0,240.0,90.035,522.038,163.686,18.0,4.0,,,0,5.5,27.071,40.172,100,6725,12302,10921,100,80.0,93,331,245,89.721,315.641,158.878,8,3,,,0,2.7,27.024,31.666,100,6422,12381,10884,100,79.0,87,333,246
1142,4,92.149,665.421,186.309,21,4,,,0,5.1,26.662,42.817,100,6768,12091,10665,100,79.0,91,317,240,90.721,570.814,143.916,27,4,,,0,2.5,26.202,31.019,100.0,6843.0,12245.0,10705.0,100.0,76.0,92.0,321.0,241.0,89.69,705.313,194.042,18.0,4.0,,,0,5.5,27.071,40.172,100,6614,12284,10860,100,80.0,90,322,247,90.447,165.227,117.899,4,1,,,0,2.7,27.024,31.666,100,6328,12172,10774,100,81.0,91,319,244
1142,10,90.949,848.3,162.0,24,3,,,0,5.1,26.662,42.817,100,7584,11943,10676,100,80.0,84,322,240,90.1,590.341,141.066,28,3,,,0,2.5,26.202,31.019,100.0,8009.0,11971.0,10687.0,100.0,80.0,89.0,321.0,245.0,89.701,686.692,175.841,19.0,4.0,,,0,5.5,27.071,40.172,100,6567,11898,10696,100,80.0,92,328,246,89.357,519.917,150.226,23,5,,,0,2.7,27.024,31.666,100,6446,12046,10706,100,80.0,91,328,246
1142,11,90.1,1352.45,200.141,20,5,,,0,5.1,26.662,42.817,100,6361,12070,10779,100,79.0,90,337,244,89.902,558.505,144.129,26,3,,,0,2.5,26.202,31.019,100.0,5790.0,12044.0,10792.0,100.0,79.0,78.0,332.0,245.0,89.098,651.8,196.782,15.0,3.0,,,0,5.5,27.071,40.172,100,6509,12071,10833,100,79.0,90,335,247,88.265,618.173,199.789,18,6,,,0,2.7,27.024,31.666,100,6731,12152,11014,100,81.0,92,338,253
1142,14,90.315,738.775,170.231,22,4,,,0,5.1,26.662,42.817,100,6777,12013,10705,100,82.0,91,323,243,89.811,609.205,150.596,26,4,,,0,2.5,26.202,31.019,100.0,6394.0,11895.0,10749.0,100.0,80.0,86.0,323.0,244.0,89.483,878.552,186.909,21.0,5.0,,,0,5.5,27.071,40.172,100,6429,12176,10695,100,79.0,89,332,244,88.73,585.186,184.448,18,5,,,0,2.7,27.024,31.666,100,6880,12019,10785,100,83.0,93,325,247
1142,16,91.118,789.988,149.667,26,4,,,0,5.1,26.662,42.817,100,6602,11980,10769,100,82.0,88,325,241,90.341,575.268,143.183,28,3,,,0,2.5,26.202,31.019,,,,,,,,,,89.588,938.697,206.173,16.0,3.0,,,0,5.5,27.071,40.172,100,6811,12055,10819,100,82.0,89,333,247,88.42,894.576,195.829,19,4,,,0,2.7,27.024,31.666,100,6858,12681,10865,100,82.0,91,332,247
1142,18,90.577,851.273,180.284,20,3,,,0,5.1,26.662,42.817,100,6471,11965,10748,100,80.0,90,325,244,90.11,801.179,150.205,27,3,,,0,2.5,26.202,31.019,100.0,6413.0,12037.0,10786.0,100.0,80.0,87.0,326.0,245.0,89.509,701.721,187.839,21.0,5.0,,,0,5.5,27.071,40.172,100,6531,12098,10871,100,81.0,91,324,246,88.945,766.463,168.155,20,4,,,0,2.7,27.024,31.666,100,6405,11990,10849,100,82.0,89,321,247
1142,20,91.566,960.251,172.483,23,3,,,0,5.1,26.662,42.817,104,7609,11943,10824,100,79.0,87,327,238,90.82,703.113,159.48,25,3,,,0,2.5,26.202,31.019,100.0,6208.0,12353.0,10879.0,100.0,80.0,85.0,331.0,245.0,90.131,989.516,209.576,15.0,4.0,,,0,5.5,27.071,40.172,100,6577,12076,10895,100,80.0,89,335,246,89.517,482.069,151.248,17,4,,,0,2.7,27.024,31.666,100,7295,12204,10905,100,80.0,95,334,246
1142,21,91.45,788.185,135.983,29,4,,,0,5.1,26.662,42.817,100,6438,12667,10742,100,81.0,88,329,240,90.921,492.153,133.733,29,3,,,0,2.5,26.202,31.019,100.0,6789.0,12402.0,10771.0,100.0,83.0,93.0,320.0,245.0,,,,,,,,0,5.5,27.071,40.172,0,0,0,0,0,0.0,0,0,0,90.244,231.43,127.464,10,3,,,0,2.7,27.024,31.666,0,0,0,0,0,0.0,0,0,0
