meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q
1218,1,82.657,539.73,123.852,31.0,3.0,2.0,397.7,0,2.5,25.201,37.083,100.0,5904.0,11928.0,10667.0,100.0,81.0,65.0,337.0,251.0,81.631,889.622,221.77,20,5,3.0,749.0,0,2.5,26.933,36.433,100,6413,12007,10744,100,79.0,71,340,253,80.998,746.871,155.469,23,6,5,231.7,0,2.2,26.752,39.783,100,6757,12829,10798,100,81.0,74,340,255,80.307,668.19,181.136,21,7,6,264.8,0,2.2,28.18,39.427,100,6849,12147,10852,100,82.0,74,343,261
1218,2,83.661,536.943,123.612,21.0,3.0,2.0,235.4,0,2.5,25.201,37.083,100.0,6327.0,12581.0,10779.0,100.0,76.0,71.0,343.0,248.0,82.755,595.078,180.268,24,6,4.0,424.5,0,2.5,26.933,36.433,100,6235,12637,10829,100,76.0,69,344,250,82.38,743.793,172.98,23,7,6,248.4,0,2.2,26.752,39.783,100,6368,12739,10887,100,76.0,71,346,249,81.93,511.035,164.491,15,4,3,320.3,0,2.2,28.18,39.427,100,6023,12760,10906,100,77.0,69,348,252
1218,4,83.241,968.683,180.083,22.0,5.0,4.0,423.1,0,2.5,25.201,37.083,100.0,6118.0,12041.0,10635.0,100.0,78.0,68.0,328.0,247.0,81.374,674.833,222.684,20,5,3.0,675.3,0,2.5,26.933,36.433,100,6361,11933,10857,100,80.0,72,337,260,82.515,931.618,163.872,24,5,4,391.0,0,2.2,26.752,39.783,100,6184,11923,10719,100,78.0,70,332,251,80.979,580.058,164.142,23,6,5,290.7,0,2.2,28.18,39.427,100,6185,12322,10835,100,78.0,71,341,259
1218,10,83.931,801.908,151.501,26.0,4.0,3.0,429.3,0,2.5,25.201,37.083,100.0,6408.0,11829.0,10589.0,100.0,81.0,72.0,330.0,248.0,82.651,798.153,196.365,22,5,3.0,519.3,0,2.5,26.933,36.433,100,5978,12113,10678,100,81.0,69,335,253,82.852,750.989,178.147,22,5,4,385.1,0,2.2,26.752,39.783,100,6879,12039,10702,100,81.0,75,337,251,82.545,563.798,173.312,7,2,1,465.4,0,2.2,28.18,39.427,100,6077,12342,10717,100,78.0,70,347,251
1218,11,82.834,517.514,128.677,30.0,3.0,2.0,404.8,0,2.5,25.201,37.083,100.0,5770.0,12319.0,10700.0,100.0,80.0,62.0,342.0,250.0,81.54,620.22,199.798,17,4,2.0,430.5,0,2.5,26.933,36.433,100,6392,11991,10792,100,81.0,71,341,255,82.192,641.959,129.856,16,2,1,541.2,0,2.2,26.752,39.783,100,5883,11964,10733,100,80.0,64,339,252,80.688,670.165,182.026,21,6,5,324.0,0,2.2,28.18,39.427,100,5957,12111,10838,100,81.0,66,344,256
1218,14,83.214,616.945,166.597,24.0,4.0,3.0,463.1,0,2.5,25.201,37.083,100.0,5823.0,12454.0,10847.0,100.0,80.0,68.0,339.0,250.0,82.071,646.441,206.368,16,4,3.0,617.9,0,2.5,26.933,36.433,100,6019,12466,10857,100,80.0,70,340,250,81.711,743.79,154.419,24,4,3,364.3,0,2.2,26.752,39.783,100,5997,12498,10957,100,80.0,70,340,253,81.417,612.623,192.053,19,6,5,315.7,0,2.2,28.18,39.427,100,6113,12657,10974,100,81.0,70,345,255
1218,16,82.966,1188.676,177.004,22.0,3.0,2.0,784.8,0,2.5,25.201,37.083,100.0,5288.0,11961.0,10797.0,100.0,81.0,72.0,337.0,249.0,81.716,618.663,187.468,23,5,3.0,540.4,0,2.5,26.933,36.433,100,6549,12185,10820,100,80.0,73,344,254,81.486,1106.852,163.277,23,4,3,462.4,0,2.2,26.752,39.783,100,6252,12216,10853,100,80.0,71,345,254,80.361,587.376,173.03,21,6,5,282.5,0,2.2,28.18,39.427,100,6427,12402,10940,100,83.0,74,346,264
1218,18,,,,,,,,0,2.5,25.201,37.083,,,,,,,,,,1129.701,1129.701,1129.701,2,1,,,0,2.5,26.933,36.433,104,0,12024,634,104,81.0,0,328,14,82.245,525.194,124.293,31,4,3,237.1,0,2.2,26.752,39.783,100,5912,12638,10982,100,78.0,67,345,251,82.86,218.462,109.807,9,2,1,131.6,0,2.2,28.18,39.427,100,6162,12506,10920,100,77.0,69,341,247
1218,20,84.217,995.839,159.694,24.0,4.0,3.0,423.1,0,2.5,25.201,37.083,100.0,5803.0,12281.0,10720.0,100.0,78.0,67.0,336.0,246.0,82.574,599.187,208.405,21,5,3.0,643.3,0,2.5,26.933,36.433,100,6329,12074,10859,100,79.0,71,334,251,81.884,726.34,176.73,21,4,3,403.7,0,2.2,26.752,39.783,100,5123,12200,10910,100,79.0,61,342,254,82.592,379.11,134.783,8,2,1,284.7,0,2.2,28.18,39.427,100,6018,12168,10913,100,78.0,71,341,251
1218,22,83.271,690.118,172.482,23.0,5.0,4.0,373.0,0,2.5,25.201,37.083,100.0,6365.0,12141.0,10751.0,100.0,79.0,70.0,341.0,249.0,82.696,635.2,188.046,23,7,5.0,353.0,0,2.5,26.933,36.433,100,6262,12231,10830,100,80.0,70,344,250,82.297,826.592,138.409,28,5,4,280.4,0,2.2,26.752,39.783,100,6191,12085,10797,100,81.0,69,342,252,81.594,477.237,168.738,15,5,4,258.8,0,2.2,28.18,39.427,100,5976,12489,10882,100,79.0,70,345,255
1218,23,83.444,798.244,146.111,18.0,3.0,2.0,361.1,0,2.5,25.201,37.083,100.0,5860.0,12467.0,10779.0,100.0,77.0,66.0,339.0,248.0,81.979,745.563,183.086,19,5,4.0,395.3,0,2.5,26.933,36.433,100,5999,12786,10873,100,74.0,68,347,250,82.054,946.807,185.691,18,5,4,357.9,0,2.2,26.752,39.783,100,5910,12656,10884,100,76.0,68,345,249,80.76,589.807,180.707,21,6,5,320.1,0,2.2,28.18,39.427,100,6349,12839,11025,100,77.0,73,349,257
1218,24,84.232,792.418,152.266,17.0,3.0,2.0,358.6,0,2.5,25.201,37.083,100.0,5801.0,12037.0,10565.0,100.0,78.0,64.0,339.0,248.0,83.346,987.99,212.864,20,5,3.0,488.4,0,2.5,26.933,36.433,100,5889,12185,10649,100,77.0,69,343,248,82.742,637.271,129.635,30,5,4,228.1,0,2.2,26.752,39.783,100,5921,12131,10707,100,79.0,70,341,252,82.39,416.709,142.47,8,2,1,307.6,0,2.2,26.752,39.783,100,5676,12253,10792,100,80.0,66,346,255
1218,27,84.067,1072.727,169.73,23.0,4.0,3.0,484.2,0,2.5,25.201,37.083,100.0,5866.0,12297.0,10606.0,100.0,80.0,67.0,328.0,247.0,82.291,1013.989,236.356,19,5,3.0,717.7,0,2.5,26.933,36.433,100,6056,12186,10851,100,80.0,69,343,253,81.985,944.805,143.506,27,5,4,289.4,0,2.2,26.752,39.783,100,6130,11963,10723,100,80.0,70,337,254,81.776,544.935,159.071,16,4,3,327.2,0,2.2,28.18,39.427,100,6359,12296,10778,100,79.0,74,343,254
1218,31,84.09,823.935,151.155,26.0,3.0,2.0,561.8,0,2.5,25.201,37.083,100.0,5928.0,11768.0,10537.0,100.0,78.0,66.0,337.0,248.0,82.716,631.193,197.578,22,5,3.0,654.2,0,2.5,26.933,36.433,100,5966,11825,10579,100,80.0,66,342,250,82.739,835.249,198.1,20,4,3,572.9,0,2.2,26.752,39.783,100,6189,11893,10613,100,79.0,68,342,252,82.548,303.98,124.597,8,2,1,220.5,0,2.2,28.18,39.427,100,5761,11992,10582,100,77.0,64,347,250
1218,40,83.833,594.442,133.832,29.0,3.0,2.0,377.0,0,2.5,25.201,37.083,100.0,5271.0,12042.0,10575.0,100.0,77.0,62.0,341.0,245.0,83.167,659.843,188.616,23,5,3.0,603.4,0,2.5,26.933,36.433,100,5862,12172,10691,100,78.0,69,347,248,82.296,719.016,135.2,29,5,4,269.0,0,2.2,26.752,39.783,100,5973,12178,10750,100,79.0,67,345,252,81.758,494.716,171.357,15,5,4,262.2,0,2.2,28.18,39.427,100,6204,12300,10841,100,80.0,70,349,255
1218,44,83.269,814.242,150.887,26.0,3.0,2.0,531.6,0,2.5,25.201,37.083,100.0,5074.0,12531.0,10845.0,100.0,80.0,67.0,339.0,249.0,82.783,661.286,159.328,23,5,3.0,749.5,0,2.5,26.933,36.433,100,5299,12464,10817,100,80.0,68,332,251,81.453,770.416,171.193,23,6,5,273.3,0,2.2,26.752,39.783,100,6326,12773,11029,100,82.0,71,341,254,80.82,659.855,182.212,21,7,6,268.0,0,2.2,28.18,39.427,100,5258,12494,10895,100,81.0,68,341,258
1218,55,82.703,697.674,138.845,28.0,4.0,3.0,332.4,0,2.5,25.201,37.083,100.0,5891.0,12318.0,10709.0,100.0,79.0,67.0,341.0,249.0,81.355,638.124,186.239,23,5,3.0,594.6,0,2.5,26.933,36.433,100,6146,12165,10817,100,80.0,70,344,255,80.912,893.512,162.212,23,4,3,404.7,0,2.2,26.752,39.783,100,6281,12215,10899,100,80.0,71,344,259,80.294,615.228,179.911,20,7,6,247.6,0,2.2,28.18,39.427,100,6494,12364,10904,100,81.0,70,350,261
1218,63,83.189,639.797,141.219,28.0,3.0,2.0,447.4,0,2.5,25.201,37.083,100.0,4652.0,12756.0,10845.0,100.0,79.0,65.0,334.0,250.0,82.176,658.797,177.086,20,4,3.0,576.5,0,2.5,26.933,36.433,100,4787,12570,10867,100,81.0,68,336,253,81.73,689.833,149.073,25,5,4,247.4,0,2.2,26.752,39.783,100,5040,12411,10876,100,81.0,70,338,253,80.671,684.691,182.472,21,7,6,267.8,0,2.2,28.18,39.427,100,5097,12523,10976,100,81.0,68,341,259
1218,77,83.952,575.04,142.957,17.0,4.0,3.0,184.5,0,2.5,25.201,37.083,100.0,6144.0,12098.0,10625.0,100.0,77.0,69.0,341.0,244.0,82.595,967.295,224.597,19,5,3.0,531.1,0,2.5,26.933,36.433,100,5849,12222,10703,100,80.0,70,341,250,82.511,670.154,130.28,30,4,3,308.3,0,2.2,26.752,39.783,100,6293,12308,10673,100,78.0,71,341,251,81.94,540.469,180.383,14,4,3,369.1,0,2.2,28.18,39.427,100,6245,12409,10777,100,80.0,72,350,254
1218,81,83.446,744.86,163.101,24.0,5.0,4.0,359.1,0,2.5,25.201,37.083,100.0,6380.0,11975.0,10666.0,99.0,78.0,72.0,332.0,252.0,81.545,699.958,207.954,21,5,3.0,617.8,0,2.5,26.933,36.433,100,6100,11981,10724,100,79.0,70,339,253,82.302,730.944,143.18,17,4,3,234.2,0,2.2,26.752,39.783,100,6246,12015,10733,100,77.0,69,337,252,80.785,537.388,157.36,24,6,5,269.4,0,2.2,28.18,39.427,100,6279,12204,10838,100,77.0,71,342,255
