meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q
1252,1,84.598,659.698,147.549,26,5,5,284.8,0,1.9,26.475,31.649,100,6130,12114,10451,100,73.0,68,329,224,83.844,678.441,161.568,16,4,7,389.3,0,3.4,26.929,35.328,100,6171,11862,10485,100,75.0,70,331,224,82.945,1162.369,263.95,15,5,5,517.2,0,2.7,25.811,29.673,100,6244,12158,10515,100,75.0,71,329,226,,,,,,,,,,,,,,,,,,,,
1252,4,84.542,723.828,152.404,25,4,4,376.1,0,3.6,27.949,41.568,100,6173,11900,10441,100,74.0,68,320,222,83.517,806.398,153.677,25,5,5,295.9,0,1.9,26.475,31.649,100,5879,12015,10491,100,73.0,69,324,223,83.626,869.691,200.334,15,5,9,380.5,0,3.4,26.929,35.328,100,6466,11830,10491,100,74.0,71,325,226,82.595,844.446,230.554,16.0,6.0,6.0,357.1,0.0,2.7,25.811,29.673,100.0,6258.0,11961.0,10517.0,100.0,75.0,68.0,324.0,228.0
1252,10,85.333,626.578,164.429,24,5,5,264.9,0,3.6,27.949,41.568,100,6497,11970,10538,100,76.0,71,323,222,84.517,750.47,142.865,27,4,4,299.6,0,1.9,26.475,31.649,100,6521,11959,10509,100,76.0,72,327,222,84.408,607.327,213.922,17,5,9,406.5,0,3.4,26.929,35.328,100,6215,11979,10547,100,74.0,69,328,222,82.984,825.105,204.633,18.0,6.0,6.0,299.9,0.0,2.7,25.811,29.673,100.0,6517.0,11955.0,10630.0,100.0,75.0,71.0,326.0,228.0
1252,11,85.483,569.613,145.445,26,4,4,302.5,0,3.6,27.949,41.568,100,5665,11982,10379,100,72.0,64,332,217,84.555,549.911,141.106,27,5,5,233.1,0,1.9,26.475,31.649,100,5750,11928,10403,100,73.0,66,325,219,84.283,754.877,163.758,17,4,8,327.2,0,3.4,26.929,35.328,100,5978,12002,10465,100,73.0,67,330,224,83.264,886.563,203.686,18.0,6.0,6.0,326.3,0.0,2.7,25.811,29.673,100.0,6157.0,12041.0,10543.0,100.0,74.0,69.0,331.0,226.0
1252,14,85.504,567.222,170.564,23,5,5,302.3,0,3.6,27.949,41.568,100,5607,11972,10425,100,71.0,63,328,217,84.574,852.227,151.631,25,4,4,344.7,0,1.9,26.475,31.649,100,5712,11960,10493,100,73.0,66,329,220,84.453,756.151,196.712,19,6,11,307.0,0,3.4,26.929,35.328,100,5760,12059,10610,100,73.0,65,329,223,83.196,731.038,211.748,18.0,7.0,7.0,269.8,0.0,2.7,25.811,29.673,100.0,5216.0,12015.0,10637.0,100.0,75.0,61.0,329.0,225.0
1252,16,84.321,150.433,109.595,19,2,2,22.2,0,3.6,27.949,41.568,100,5823,12188,10546,100,76.0,65,328,222,84.201,605.146,138.274,28,3,3,384.8,0,1.9,26.475,31.649,100,5797,11937,10577,100,76.0,67,326,224,84.098,584.448,148.636,20,3,3,384.8,0,3.4,26.929,35.328,100,5882,12217,10540,100,74.0,69,326,223,82.98,733.566,209.163,12.0,4.0,4.0,366.3,0.0,2.7,25.811,29.673,100.0,5896.0,12004.0,10635.0,100.0,78.0,67.0,327.0,226.0
1252,18,84.686,533.841,135.004,29,4,4,242.3,0,1.9,26.475,31.649,100,5972,11936,10433,99,72.0,68,329,219,84.531,832.202,192.798,20,5,9,336.3,0,3.4,26.929,35.328,100,5594,12083,10455,100,74.0,65,330,222,83.729,798.627,194.054,14,5,5,262.5,0,2.7,25.811,29.673,100,5790,12124,10515,100,73.0,66,330,223,,,,,,,,,,,,,,,,,,,,
1252,20,85.444,807.982,158.029,25,4,4,390.0,0,3.6,27.949,41.568,100,6501,12063,10448,100,73.0,72,325,220,84.235,925.567,157.888,25,4,4,407.9,0,1.9,26.475,31.649,100,6298,12101,10542,100,74.0,71,330,225,84.094,1332.807,215.477,14,4,6,368.8,0,3.4,26.929,35.328,100,6236,12053,10532,100,74.0,72,330,223,83.632,751.802,216.768,11.0,4.0,4.0,356.1,0.0,2.7,25.811,29.673,100.0,6665.0,12286.0,10611.0,100.0,75.0,74.0,329.0,227.0
1252,22,84.497,587.956,140.338,28,4,4,263.7,0,1.9,26.475,31.649,100,5786,12245,10475,100,75.0,64,329,222,84.343,828.797,161.626,18,2,5,522.3,0,3.4,26.929,35.328,100,5743,12342,10574,100,75.0,67,332,225,83.419,838.605,214.641,12,4,4,369.1,0,2.7,25.811,29.673,100,6062,12112,10607,100,75.0,68,328,224,,,,,,,,,,,,,,,,,,,,
1252,23,84.269,862.639,179.06,22,6,6,289.9,0,1.9,26.475,31.649,100,5036,11831,10224,100,73.0,66,325,223,84.378,538.313,179.162,15,4,6,257.3,0,3.4,26.929,35.328,100,5699,11860,10369,100,73.0,67,328,224,83.821,235.689,123.845,6,2,2,129.8,0,2.7,25.811,29.673,100,5852,11820,10384,100,73.0,65,328,223,,,,,,,,,,,,,,,,,,,,
