meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q
1232,22,91.23,1247.07,192.544,20.0,4.0,,,0,3.0,16.566,24.296,100,5335,12042,10407,100,76.0,73,318,230,100.946,1336.309,298.939,8.0,2,2.0,1199.4,1,1.9,13.021,16.752,100,6151,12284,10262,100,67.0,68,310,206,90.341,778.175,167.128,21,4,4,356.6,0,2.5,17.382,26.661,100,5507,12163,10361,100,73.0,75,322,230,89.413,527.612,190.643,18,6,6,279.4,0,2.6,17.539,26.711,100,5464,11980,10380,100,76.0,75,324,234
1232,23,91.943,869.426,207.125,18.0,7.0,,,0,3.0,16.566,24.296,100,5201,12317,10399,100,70.0,70,307,223,123.821,1196.647,467.889,5.0,3,2.0,684.8,1,1.9,13.021,16.752,100,4086,12897,8909,100,39.0,38,319,167,90.533,653.194,167.444,23,5,5,299.9,0,2.5,17.382,26.661,100,5176,12719,10485,100,69.0,71,327,228,89.714,1309.962,273.663,9,3,3,652.7,0,2.6,17.539,26.711,100,5308,12615,10526,100,73.0,73,326,232
1232,24,92.638,959.942,238.172,18.0,4.0,,,0,3.0,16.566,24.296,100,5550,11797,10248,99,71.0,73,318,224,123.317,666.704,345.578,7.0,5,5.0,319.5,1,1.9,13.021,16.752,104,5470,11763,9075,104,42.0,64,293,171,91.067,639.4,142.11,16,3,3,276.6,0,2.5,17.382,26.661,100,5519,12159,10331,100,75.0,72,321,228,90.143,338.991,150.282,6,2,2,226.6,0,2.6,17.539,26.711,100,5652,11854,10454,100,76.0,75,321,232
1232,27,91.958,854.434,207.528,19.0,4.0,,,0,3.0,16.566,24.296,100,5971,12368,10656,100,73.0,69,327,226,109.473,308.768,170.406,5.0,2,2.0,197.3,1,1.9,13.021,16.752,104,0,12510,4277,104,65.0,0,316,73,91.139,1147.004,189.751,21,4,4,544.6,0,2.5,17.382,26.661,100,5405,12717,10613,100,73.0,69,326,231,89.494,500.185,184.952,12,4,4,293.5,0,2.6,17.539,26.711,100,5320,12113,10389,100,73.0,71,328,232
1232,31,91.935,1656.913,205.589,19.0,2.0,,,0,3.0,16.566,24.296,100,5483,11744,10242,100,76.0,73,312,227,119.113,157.001,138.057,3.0,1,1.0,,1,1.9,13.021,16.752,104,5674,11811,9117,104,45.0,67,302,171,91.022,957.891,167.473,18,3,3,442.0,0,2.5,17.382,26.661,100,5250,11683,10136,100,74.0,71,322,229,89.811,559.731,188.403,12,4,4,280.8,0,2.6,17.539,26.711,100,5242,11720,10284,100,75.0,74,322,231
1232,44,90.543,845.538,179.571,23.0,4.0,,,0,3.0,16.566,24.296,100,5992,12068,10523,100,78.0,67,317,229,95.226,2595.399,615.673,6.0,2,1.0,2490.5,1,1.9,13.021,16.752,100,6303,12253,10292,100,73.0,75,316,217,90.037,750.557,181.352,21,5,5,357.9,0,2.5,17.382,26.661,100,5099,12093,10562,100,77.0,69,321,230,88.766,1143.765,241.315,15,5,5,468.3,0,2.6,17.539,26.711,100,5454,12545,10525,100,79.0,73,319,233
1232,55,90.269,1522.946,193.052,20.0,3.0,,,0,3.0,16.566,24.296,100,6579,12018,10499,100,78.0,74,319,233,112.579,147.469,130.024,3.0,1,1.0,,1,1.9,13.021,16.752,100,6159,12041,9778,100,53.0,72,313,187,90.171,659.561,145.751,27,3,3,476.3,0,2.5,17.382,26.661,100,6175,12001,10354,100,76.0,70,322,230,88.682,1224.707,302.567,12,4,4,699.1,0,2.6,17.539,26.711,100,6329,12139,10633,100,79.0,73,322,235
1232,63,90.53,1541.402,219.409,18.0,3.0,,,0,3.0,16.566,24.296,100,5202,12151,10676,100,76.0,72,318,228,,,,,1,,,1,1.9,13.021,16.752,104,0,5578,570,104,62.0,0,0,0,89.918,1018.957,165.837,24,4,4,429.1,0,2.5,17.382,26.661,100,5101,12483,10535,100,77.0,73,318,232,89.008,1161.28,241.781,15,5,5,454.9,0,2.6,17.539,26.711,100,4926,12598,10527,100,78.0,72,321,232
1232,77,92.054,1132.097,231.886,17.0,5.0,,,0,3.0,16.566,24.296,100,5246,11933,10348,100,75.0,69,319,228,116.059,722.25,342.639,7.0,5,4.0,306.2,1,1.9,13.021,16.752,104,6090,11936,9399,104,48.0,70,315,184,90.546,769.867,151.313,26,5,5,270.2,0,2.5,17.382,26.661,100,4980,12230,10413,100,75.0,69,321,229,89.593,576.015,186.953,12,4,4,287.4,0,2.6,17.539,26.711,100,5437,12132,10458,100,77.0,73,322,233
1232,81,91.165,867.492,177.092,23.0,5.0,,,0,3.0,16.566,24.296,100,6506,12316,10596,99,73.0,72,317,229,94.725,1622.533,361.454,7.0,2,2.0,1518.3,1,1.9,13.021,16.752,100,6306,12099,10642,99,68.0,78,315,222,90.226,660.526,168.88,19,4,4,376.2,0,2.5,17.382,26.661,100,6470,12621,10643,99,73.0,71,319,233,88.76,1128.863,304.282,12,4,4,714.8,0,2.6,17.539,26.711,100,6339,12305,10690,99,77.0,74,319,236
