meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q
1143,22,80.399,672.822,144.781,14,2,,,0,2.5,18.069,32.345,100,6707,12421,10678,100,80.0,98,315,234,80.22,2160.819,219.11,18.0,2.0,,,1,2.5,15.93,23.851,100,6559,12335,10671,100,78.0,91,317,237,78.901,852.347,136.96,22,3,,,1,2.9,14.895,23.511,100,7137,12583,10804,100,80.0,99,318,238,78.099,636.738,140.601,22,4,,,1,2.9,15.204,22.713,100,7161,12634,10922,100,82.0,99,321,244
1143,23,79.766,610.718,165.5,20,5,,,0,2.5,18.069,32.345,100,6461,11951,10659,100,76.0,91,324,235,81.182,1678.595,188.161,18.0,2.0,,,1,2.5,15.93,23.851,100,6497,11919,10522,100,73.0,92,317,232,78.553,496.626,130.126,21,4,,,1,2.9,14.895,23.511,100,6692,12178,10694,100,77.0,93,322,239,77.609,608.933,150.216,27,5,,,1,2.9,15.204,22.713,100,6835,12064,10721,100,79.0,95,322,242
1143,24,80.569,778.69,155.107,22,4,,,0,2.5,18.069,32.345,100,5963,11877,10405,100,80.0,80,314,235,80.47,1570.498,178.96,22.0,3.0,,,1,2.5,15.93,23.851,100,6618,11911,10424,100,79.0,94,314,236,78.33,867.054,178.442,20,6,,,1,2.9,14.895,23.511,100,7522,11840,10680,100,79.0,100,320,241,78.54,589.024,140.304,12,2,,,1,2.9,15.204,22.713,100,7344,11868,10594,100,78.0,99,320,240
1143,27,79.806,835.501,171.396,19,3,,,0,2.5,18.069,32.345,100,7216,12101,10606,100,76.0,95,321,237,80.194,1925.463,213.722,19.0,4.0,,,1,2.5,15.93,23.851,100,6950,12041,10516,100,75.0,93,316,233,78.41,1049.522,160.977,24,3,,,1,2.9,14.895,23.511,100,7254,12108,10624,100,77.0,97,324,239,77.412,778.694,156.733,26,6,,,1,2.9,15.204,22.713,100,7253,11929,10707,100,78.0,97,326,243
1143,31,80.175,847.691,172.389,20,3,,,0,2.5,18.069,32.345,100,6638,11753,10550,100,77.0,93,322,236,79.725,707.341,160.968,12.0,3.0,,,1,2.5,15.93,23.851,104,6699,11846,10460,100,76.0,94,321,235,77.938,968.517,146.569,23,3,,,1,2.9,14.895,23.511,100,6746,12077,10550,100,81.0,96,321,241,77.768,655.662,153.464,18,3,,,1,2.9,14.895,23.511,100,6709,11742,10518,100,81.0,96,322,245
1143,44,79.223,929.239,166.403,20,3,,,0,2.5,18.069,32.345,100,6780,12149,10772,100,83.0,91,320,240,80.323,1108.855,237.71,17.0,4.0,,,1,2.5,15.93,23.851,100,6737,12148,10580,100,78.0,89,318,235,78.138,603.942,132.096,25,3,,,1,2.9,14.895,23.511,100,6844,12133,10840,100,82.0,96,321,240,77.104,578.752,142.188,28,5,,,1,2.9,15.204,22.713,100,7006,12119,10831,100,82.0,95,324,243
1143,55,79.505,939.946,172.492,20,3,,,0,2.5,18.069,32.345,100,6656,12043,10549,100,79.0,96,320,238,79.695,764.378,212.877,12.0,3.0,,,1,2.5,15.93,23.851,100,6963,12054,10543,100,79.0,99,316,237,78.127,583.721,134.155,29,5,,,1,2.9,14.895,23.511,100,7266,12221,10708,100,80.0,100,321,242,77.27,441.4,142.049,28,6,,,1,2.9,15.204,22.713,100,7318,11997,10759,100,82.0,99,323,245
1143,63,79.699,688.133,144.318,23,4,,,0,2.5,18.069,32.345,100,6948,12053,10732,100,79.0,96,317,237,79.672,1076.116,197.93,20.0,4.0,,,1,2.5,15.93,23.851,100,6776,11975,10743,100,79.0,95,317,239,77.955,928.548,141.788,23,3,,,1,2.9,14.895,23.511,100,6944,12209,10821,100,82.0,94,316,242,76.968,533.448,137.228,29,5,,,1,2.9,15.204,22.713,100,6924,12337,10948,100,84.0,94,323,248
1143,77,80.419,650.11,162.57,20,5,,,0,2.5,18.069,32.345,100,7031,11951,10511,100,76.0,92,319,231,80.312,1644.234,181.168,22.0,3.0,,,1,2.5,15.93,23.851,100,7259,12318,10548,100,79.0,96,313,235,78.809,753.37,145.329,24,6,,,1,2.9,14.895,23.511,100,6795,12188,10538,100,80.0,96,316,239,78.714,602.324,137.007,12,2,,,1,2.9,15.204,22.713,100,6650,12373,10688,100,80.0,91,319,240
1143,81,79.777,760.543,154.354,22,4,,,0,2.5,18.069,32.345,104,9416,9416,9416,104,104.0,158,158,158,80.38,1596.441,167.712,24.0,2.0,,,1,2.5,15.93,23.851,100,6854,11869,10590,99,76.0,93,315,234,78.713,763.046,141.191,21,3,,,1,2.9,14.895,23.511,100,7161,12069,10631,99,78.0,99,315,238,78.517,546.193,138.161,12,2,,,1,2.9,15.204,22.713,100,7153,12150,10694,99,78.0,100,321,239
