meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1241,1,78.989,732.191,194.577,20,7,7,258.7,0,3.8,31.005,58.499,100,6010,12008,10115,100,66.0,86,311,197,78.031,1420.076,186.632,20,4,4,580.8,0,2.5,31.196,45.82,100,6769,12124,10311,100,69.0,94,313,202,76.379,596.001,140.675,27,5,5,292.3,0,1.9,26.84,39.058,100,6352,12177,10313,100,69.0,92,317,204,75.273,1054.988,215.72,21.0,6.0,6.0,317.3,1.0,2.4,24.375,30.313,100.0,6892.0,12075.0,10589.0,100.0,71.0,96.0,316.0,209.0
1241,2,79.885,558.75,150.619,26,6,6,246.9,0,3.8,31.005,58.499,100,6343,11916,10260,100,64.0,86,314,196,78.611,1446.116,185.518,21,4,4,598.3,0,2.5,31.196,45.82,100,6695,12359,10321,100,63.0,91,317,197,77.168,649.774,195.456,15,5,5,343.2,0,1.9,26.84,39.058,100,6896,12160,10458,100,67.0,94,314,202,76.543,1228.581,249.054,13.0,4.0,4.0,606.8,1.0,2.4,24.375,30.313,100.0,6716.0,12315.0,10510.0,100.0,66.0,94.0,317.0,204.0
1241,3,79.578,428.846,141.875,27,5,5,255.4,0,3.8,31.005,58.499,100,6615,12363,10385,100,67.0,92,313,197,78.371,1382.43,196.158,20,4,4,642.6,0,2.5,31.196,45.82,100,6643,12753,10529,100,67.0,91,313,200,76.652,562.167,180.211,15,6,6,227.4,0,1.9,26.84,39.058,100,6885,12310,10570,100,70.0,96,315,205,76.202,1114.754,289.659,20.0,6.0,6.0,709.1,1.0,2.4,24.375,30.313,100.0,6821.0,12318.0,10635.0,100.0,70.0,95.0,312.0,205.0
1241,4,79.211,821.04,147.588,26,6,6,253.8,0,3.8,31.005,58.499,100,6712,12552,10439,99,64.0,93,308,199,77.788,1122.454,153.168,24,5,5,346.0,0,2.5,31.196,45.82,100,6758,12312,10398,99,63.0,93,309,202,76.098,756.191,220.215,17,7,7,320.0,0,1.9,26.84,39.058,100,7034,12045,10479,99,65.0,99,313,205,75.227,1070.459,255.207,22.0,7.0,7.0,472.8,1.0,2.4,24.375,30.313,100.0,6950.0,12038.0,10572.0,99.0,67.0,95.0,313.0,210.0
1241,10,79.976,947.034,147.996,26,3,3,550.9,0,3.8,31.005,58.499,100,6360,12007,10290,100,64.0,90,313,194,78.888,1216.675,168.965,24,5,5,419.0,0,2.5,31.196,45.82,100,6597,11991,10347,100,65.0,91,314,197,77.499,1264.172,198.908,15,5,5,303.2,0,1.9,26.84,39.058,100,6852,12006,10317,100,67.0,95,312,202,78.166,141.81,101.241,6.0,2.0,2.0,55.8,1.0,2.4,24.375,30.313,100.0,6339.0,12058.0,10424.0,100.0,65.0,88.0,314.0,200.0
1241,11,79.44,921.503,178.227,22,6,6,287.3,0,3.8,31.005,58.499,100,7054,11893,10252,100,64.0,90,312,195,78.255,1253.567,176.315,23,6,6,328.2,0,2.5,31.196,45.82,100,7172,12188,10449,100,66.0,92,315,197,76.954,932.525,163.048,24,5,5,364.2,0,1.9,26.84,39.058,100,6782,12088,10301,100,66.0,93,317,204,77.886,116.733,95.229,6.0,1.0,1.0,468.2944444444444,1.0,2.4,24.375,30.313,100.0,6520.0,11838.0,10215.0,100.0,64.0,90.0,318.0,198.0
1241,14,79.686,617.786,158.926,24,6,6,285.7,0,3.8,31.005,58.499,100,6795,12085,10360,100,64.0,85,316,196,78.519,1240.312,164.984,23,3,3,308.0,0,2.5,31.196,45.82,100,7136,12262,10499,100,64.0,83,316,198,77.001,723.342,185.364,21,6,6,317.8,0,1.9,26.84,39.058,100,6443,11861,10449,100,64.0,90,315,201,76.043,1060.775,242.429,18.0,6.0,6.0,474.8,1.0,2.4,24.375,30.313,100.0,6810.0,11945.0,10448.0,100.0,68.0,93.0,316.0,206.0
1241,16,79.011,506.139,129.5,29,6,6,157.3,0,3.8,31.005,58.499,100,6462,12032,10468,100,69.0,88,316,199,79.286,148.782,115.38,8,2,2,24.9,0,2.5,31.196,45.82,100,6925,12038,10383,100,65.0,92,314,196,76.803,546.889,165.451,17,5,5,257.6,0,1.9,26.84,39.058,100,6907,12097,10623,100,71.0,92,317,202,75.891,1130.794,255.859,22.0,7.0,7.0,489.5,1.0,2.4,24.375,30.313,100.0,7086.0,12159.0,10753.0,100.0,71.0,95.0,317.0,208.0
1241,18,79.265,682.926,153.252,25,5,5,306.4,0,3.8,31.005,58.499,100,7020,11861,10265,100,65.0,88,318,197,79.179,1143.575,162.129,25,3,3,340.6,0,2.5,31.196,45.82,100,7180,12431,10443,100,65.0,89,319,198,77.085,701.42,180.515,22,6,6,301.5,0,1.9,26.84,39.058,100,6775,12096,10345,100,66.0,90,321,204,76.075,1058.206,268.078,22.0,8.0,8.0,476.7,1.0,2.4,24.375,30.313,100.0,7344.0,12110.0,10548.0,100.0,67.0,92.0,319.0,206.0
1241,20,80.295,529.381,143.061,27,5,5,214.5,0,3.8,31.005,58.499,100,7237,11871,10321,100,64.0,89,313,196,78.315,1301.689,169.812,24,4,4,513.0,0,2.5,31.196,45.82,100,7360,12007,10449,100,64.0,93,322,199,77.507,794.525,167.774,17,6,6,177.2,0,1.9,26.84,39.058,100,7073,11955,10442,100,67.0,96,318,202,76.548,1251.049,240.546,15.0,5.0,5.0,526.3,1.0,2.4,24.375,30.313,100.0,6822.0,12110.0,10592.0,100.0,68.0,91.0,326.0,206.0
