meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1217,1,71.852,828.858,126.415,31.0,3.0,2.0,562.4,0,3.2,20.858,33.689,100.0,7149.0,12222.0,10230.0,100.0,70.0,96.0,315.0,212.0,71.353,1155.061,150.023,26.0,3.0,1.0,476.2,0,2.5,20.048,32.915,100.0,6844.0,12386.0,10265.0,100.0,69.0,92.0,318.0,211.0,81.631,1220.539,220.964,18.0,4.0,3.0,711.8,1,4.5,16.374,19.149,100,5754,11963,9883,100,58.0,78,303,187,70.567,1340.356,178.719,31,7,6.0,655.4,1,3.7,17.963,22.432,100.0,7071.0,12359.0,10309.0,100.0,71.0,96.0,326.0,216.0
1217,2,72.617,714.737,129.562,30.0,4.0,3.0,413.2,0,3.2,20.858,33.689,100.0,6842.0,12850.0,10392.0,100.0,64.0,93.0,315.0,209.0,71.934,942.708,126.093,32.0,4.0,2.0,198.3,0,2.5,20.048,32.915,100.0,7058.0,12757.0,10471.0,100.0,67.0,96.0,314.0,213.0,83.57,1686.683,208.128,20.0,3.0,2.466666666666667,940.2399999999999,1,4.5,16.374,19.149,100,6604,12254,9916,100,53.0,82,298,180,76.748,433.421,118.813,27,5,4.0,163.8,1,3.7,17.963,22.432,100.0,6589.0,12553.0,10321.0,100.0,58.0,91.0,324.0,201.0
1217,4,72.46,798.793,187.038,22.0,9.0,8.0,286.9,0,3.2,20.858,33.689,100.0,6635.0,12175.0,10435.0,100.0,66.0,93.0,313.0,210.0,71.33,1020.728,133.002,30.0,4.0,2.0,202.5,0,2.5,20.048,32.915,100.0,6828.0,12304.0,10519.0,100.0,66.0,96.0,319.0,212.0,83.158,733.382,169.747,24.0,4.0,3.0,1622.8,1,4.5,16.374,19.149,100,6560,12085,10148,100,58.0,75,295,183,71.104,1813.288,187.631,30,6,5.0,1005.5,1,3.7,17.963,22.432,100.0,6732.0,12342.0,10556.0,100.0,69.0,95.0,320.0,217.0
1217,10,72.895,690.019,128.678,30.0,3.0,2.0,579.6,0,3.2,20.858,33.689,100.0,6695.0,12189.0,10201.0,100.0,65.0,97.0,315.0,208.0,71.766,1001.055,132.558,30.0,3.0,1.0,383.8,0,2.5,20.048,32.915,100.0,7272.0,11976.0,10287.0,100.0,68.0,103.0,317.0,213.0,83.21,1745.736,246.001,15.0,4.0,2.466666666666667,940.2399999999999,1,4.5,16.374,19.149,100,6452,12374,9900,100,56.0,76,300,183,80.128,550.148,118.438,21,3,2.0,245.4,1,3.7,17.963,22.432,100.0,5736.0,12695.0,10044.0,100.0,61.0,76.0,301.0,191.0
1217,11,72.323,828.176,143.016,27.0,3.0,2.0,686.8,0,3.2,20.858,33.689,100.0,6896.0,11913.0,10365.0,100.0,71.0,95.0,317.0,213.0,71.817,912.958,137.008,29.0,3.0,1.0,498.9,0,2.5,20.048,32.915,100.0,6911.0,12241.0,10175.0,100.0,68.0,95.0,318.0,212.0,82.631,1884.099,225.448,18.0,3.0,2.0,2253.8,1,4.5,16.374,19.149,100,5674,12767,9846,100,57.0,79,299,184,71.88,1373.533,171.209,33,7,6.0,646.5,1,3.7,17.963,22.432,100.0,7262.0,12320.0,10487.0,100.0,68.0,99.0,327.0,212.0
1217,14,72.13,671.182,169.782,22.0,4.0,3.0,830.5,0,3.2,20.858,33.689,100.0,7215.0,11741.0,10316.0,100.0,70.0,99.0,313.0,212.0,71.863,951.999,124.883,31.0,4.0,3.0,392.2,0,2.5,20.048,32.915,100.0,6891.0,11669.0,10366.0,100.0,71.0,95.0,312.0,215.0,82.634,1935.552,307.89,14.0,3.0,2.466666666666667,940.2399999999999,1,4.5,16.374,19.149,100,5732,12059,9740,100,58.0,78,299,187,71.506,1317.769,189.347,30,7,6.0,828.5,1,3.7,17.963,22.432,100.0,6970.0,11854.0,10361.0,100.0,69.0,97.0,323.0,212.0
1217,16,73.519,1049.694,149.007,26.0,3.0,2.0,764.0,0,3.2,20.858,33.689,100.0,6939.0,12333.0,10281.0,100.0,67.0,94.0,317.0,207.0,71.915,993.57,133.377,30.0,4.0,2.0,185.8,0,2.5,20.048,32.915,100.0,7054.0,12150.0,10432.0,100.0,69.0,93.0,319.0,212.0,83.093,1372.364,276.978,12.0,4.0,3.0,1000.9,1,4.5,16.374,19.149,100,5583,11989,9990,100,59.0,74,306,184,72.665,1347.629,177.674,27,7,6.0,349.9,1,3.7,17.963,22.432,100.0,7703.0,12081.0,10603.0,100.0,70.0,90.0,328.0,211.0
1217,18,98.402,98.402,98.402,2.0,1.0,3.1176470588235294,618.7176470588236,0,3.2,20.858,33.689,100.0,6297.0,11629.0,9041.0,100.0,32.0,57.0,291.0,154.0,71.835,946.328,129.424,31.0,4.0,2.0,213.2,0,2.5,20.048,32.915,100.0,7297.0,12021.0,10472.0,100.0,65.0,98.0,318.0,210.0,84.058,852.357,190.255,15.0,3.0,2.0,1259.2,1,4.5,16.374,19.149,100,5405,12277,9661,100,55.0,75,298,179,80.121,473.654,110.077,22,4,3.0,144.3,1,3.7,17.963,22.432,100.0,5997.0,12135.0,9972.0,100.0,58.0,83.0,300.0,191.0
1217,20,73.322,857.325,136.239,30.0,6.0,5.0,499.3,0,3.2,20.858,33.689,100.0,7192.0,12287.0,10425.0,100.0,69.0,96.0,308.0,208.0,72.404,1029.865,137.674,28.0,3.0,1.0,377.0,0,2.5,20.048,32.915,100.0,7671.0,12404.0,10533.0,100.0,67.0,101.0,323.0,211.0,83.50410526315791,1254.7464210526316,212.9505789473684,17.789473684210527,3.789473684210526,2.466666666666667,940.2399999999999,1,4.5,16.374,19.149,104,0,11502,462,104,90.0,0,161,1,82.192,138.445,99.902,11,2,1.0,36.1,1,3.7,17.963,22.432,100.0,5851.0,12163.0,9761.0,100.0,58.0,80.0,303.0,186.0
1217,22,72.749,1039.187,188.829,21.0,5.0,4.0,483.7,0,3.2,20.858,33.689,100.0,6935.0,12300.0,10306.0,100.0,69.0,95.0,312.0,206.0,71.72,934.715,127.807,31.0,3.0,1.0,366.5,0,2.5,20.048,32.915,100.0,7233.0,12349.0,10392.0,100.0,71.0,98.0,313.0,214.0,83.544,825.067,168.989,18.0,4.0,2.0,195.8,1,4.5,16.374,19.149,100,6408,12096,9988,100,59.0,75,297,184,80.23,462.039,114.733,22,4,3.0,148.9,1,3.7,17.963,22.432,100.0,6541.0,12612.0,10211.0,100.0,63.0,75.0,296.0,190.0
1217,23,72.447,856.213,147.161,25.0,3.0,2.0,712.4,0,3.2,20.858,33.689,100.0,7216.0,11877.0,10351.0,100.0,68.0,97.0,311.0,211.0,71.599,910.955,129.419,31.0,4.0,2.0,203.6,0,2.5,20.048,32.915,100.0,7200.0,11992.0,10409.0,100.0,67.0,98.0,316.0,212.0,82.75,1755.125,207.759,19.0,3.0,2.0,203.6,1,4.5,16.374,19.149,100,5422,12181,9817,100,54.0,74,299,184,71.419,1280.611,180.228,32,8,7.0,436.7,1,3.7,17.963,22.432,100.0,7010.0,12014.0,10386.0,100.0,66.0,97.0,322.0,212.0
1217,24,73.826,1338.807,207.721,20.0,4.0,3.0,804.8,0,3.2,20.858,33.689,100.0,7161.0,11821.0,9987.0,100.0,68.0,95.0,308.0,207.0,72.074,963.897,135.081,30.0,6.0,4.0,106.1,0,2.5,20.048,32.915,100.0,6657.0,11914.0,10144.0,100.0,70.0,93.0,311.0,210.0,88.482,678.009,189.58,9.0,3.0,2.0,301.5,1,4.5,16.374,19.149,100,5473,11997,9141,100,50.0,73,294,171,82.067,134.319,94.592,12,2,1.0,39.4,1,3.7,17.963,22.432,100.0,5713.0,12100.0,9671.0,100.0,61.0,75.0,295.0,187.0
1217,27,74.023,1331.574,205.321,13.0,3.0,2.0,643.2,0,3.2,20.858,33.689,100.0,7366.0,12145.0,10408.0,100.0,69.0,98.0,307.0,207.0,72.693,986.53,126.379,31.0,3.0,1.0,291.1,0,2.5,20.048,32.915,100.0,7277.0,12387.0,10421.0,100.0,67.0,97.0,316.0,209.0,83.64,1023.221,171.481,20.0,5.0,2.0,302.2,1,4.5,16.374,19.149,100,6138,12423,9917,100,57.0,83,292,181,80.25,491.629,124.334,20,4,3.0,221.3,1,3.7,17.963,22.432,100.0,5956.0,12359.0,10175.0,100.0,62.0,81.0,298.0,192.0
1217,31,72.802,877.865,134.26,29.0,3.0,2.0,626.2,0,3.2,20.858,33.689,100.0,6700.0,12371.0,10266.0,100.0,67.0,96.0,313.0,207.0,72.001,994.738,131.546,30.0,3.0,1.0,369.6,0,2.5,20.048,32.915,100.0,6881.0,11749.0,10266.0,100.0,70.0,96.0,318.0,212.0,83.806,2185.926,378.843,12.0,3.0,2.466666666666667,940.2399999999999,1,4.5,16.374,19.149,100,5244,11757,9542,100,56.0,74,301,180,82.11,105.588,91.152,12,1,4.0,417.18947368421044,1,3.7,17.963,22.432,104.0,5055.0,11845.0,9633.0,100.0,56.0,72.0,299.0,181.0
1217,40,74.25061111111111,867.5021666666667,156.64866666666668,23.666666666666668,3.9444444444444446,3.1176470588235294,618.7176470588236,0,3.2,20.858,33.689,100.0,6953.166666666667,12118.5,10245.666666666666,99.94444444444444,66.0,93.5,310.6111111111111,206.11111111111111,71.93694736842106,943.3059473684211,131.64505263157898,28.57894736842105,3.736842105263158,1.9444444444444444,273.80555555555554,0,2.5,20.048,32.915,100.0,7081.105263157895,12164.684210526315,10373.368421052632,99.94736842105263,68.57894736842105,96.52631578947368,316.2631578947368,211.73684210526315,86.343,728.593,169.389,26.0,5.0,2.0,414.4,1,4.5,16.374,19.149,100,6427,12589,9965,100,57.0,72,295,177,83.42,143.782,96.328,12,2,2.0,414.4,1,3.7,17.963,22.432,100.0,6163.0,12388.0,9902.0,100.0,59.0,74.0,301.0,184.0
1217,44,72.225,808.761,170.623,24.0,4.0,3.0,823.4,0,3.2,20.858,33.689,100.0,7178.0,12266.0,10469.0,100.0,73.0,98.0,308.0,212.0,71.638,1021.719,148.189,27.0,4.0,2.0,267.8,0,2.5,20.048,32.915,100.0,7288.0,12250.0,10508.0,100.0,72.0,99.0,315.0,212.0,82.723,1109.56,186.473,18.0,4.0,2.0,1362.1,1,4.5,16.374,19.149,100,5458,12832,9663,100,62.0,76,296,184,80.151,432.775,106.27,23,3,2.0,176.2,1,3.7,17.963,22.432,100.0,5588.0,12684.0,9761.0,100.0,64.0,77.0,297.0,190.0
1217,55,74.25061111111111,867.5021666666667,156.64866666666668,23.666666666666668,3.9444444444444446,3.1176470588235294,618.7176470588236,0,3.2,20.858,33.689,100.0,6953.166666666667,12118.5,10245.666666666666,99.94444444444444,66.0,93.5,310.6111111111111,206.11111111111111,72.093,947.026,128.204,31.0,4.0,2.0,151.9,0,2.5,20.048,32.915,100.0,6839.0,11999.0,10193.0,100.0,69.0,92.0,317.0,211.0,83.438,340.205,119.612,17.0,4.0,2.0,375.8,1,4.5,16.374,19.149,100,5649,12201,9764,100,57.0,77,305,183,71.754,1257.601,177.824,32,7,6.0,809.5,1,3.7,17.963,22.432,100.0,6776.0,12153.0,10267.0,100.0,70.0,95.0,329.0,214.0
1217,63,72.813,1345.382,178.059,23.0,4.0,3.0,844.5,0,3.2,20.858,33.689,100.0,6773.0,11976.0,10355.0,100.0,70.0,94.0,309.0,211.0,72.009,1046.088,143.239,28.0,5.0,3.0,157.8,0,2.5,20.048,32.915,100.0,7075.0,12232.0,10457.0,100.0,70.0,97.0,315.0,212.0,82.01,1138.329,237.055,18.0,5.0,4.0,967.4,0,2.5,20.048,32.915,100,6697,12370,10104,100,62.0,79,297,187,82.01,1138.329,237.055,18,6,5.0,978.5,1,3.7,17.963,22.432,100.21052631578948,6404.684210526316,12275.473684210527,10146.052631578947,99.94736842105263,63.578947368421055,85.78947368421052,310.94736842105266,199.31578947368422
1217,77,73.448,590.517,130.791,30.0,5.0,4.0,312.2,0,3.2,20.858,33.689,100.0,7184.0,12143.0,10243.0,100.0,67.0,96.0,306.0,208.0,71.857,1039.736,131.209,31.0,6.0,4.0,86.2,0,2.5,20.048,32.915,100.0,7441.0,12220.0,10357.0,100.0,71.0,99.0,315.0,211.0,82.965,827.974,159.034,25.0,4.0,3.0,1547.3,1,4.5,16.374,19.149,100,5908,12606,9970,100,59.0,79,295,185,82.26,129.847,96.184,12,2,1.0,38.9,1,3.7,17.963,22.432,100.0,5723.0,12636.0,9798.0,100.0,58.0,77.0,299.0,186.0
1217,81,72.658,889.547,188.772,21.0,4.0,3.0,645.1,0,3.2,20.858,33.689,100.0,6784.0,11895.0,10351.0,99.0,63.0,94.0,313.0,208.0,72.901,123.137,96.141,6.0,1.0,1.9444444444444444,273.80555555555554,0,2.5,20.048,32.915,100.0,6824.0,12129.0,10427.0,99.0,66.0,96.0,315.0,211.0,82.892,1797.461,212.435,20.0,4.0,3.0,1585.0,1,4.5,16.374,19.149,100,6287,12282,10142,99,56.0,76,296,186,71.938,1280.436,182.825,31,8,7.0,587.4,1,3.7,17.963,22.432,100.0,7253.0,11941.0,10557.0,99.0,67.0,100.0,320.0,214.0
