meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1231,1,78.582,1111.049,197.854,19,6,6,359.2,0,3.0,19.263,34.868,100,6850,11992,10574,100,80.0,93,322,240,77.658,412.936,122.931,21,4,4,186.2,0,3.0,20.157,36.157,100,6783,11868,10617,100,81.0,93,322,243,76.734,718.67,131.129,28,3,3,511.0,0,2.8,18.273,27.669,100,6684,12032,10634,100,79.0,93,328,243,75.915,951.619,174.751,21.0,7.0,7.0,272.2,1.0,2.7,18.742,34.414,100.0,7136.0,12283.0,10702.0,100.0,83.0,96.0,327.0,248.0
1231,3,79.274,714.646,152.196,25,4,4,511.3,0,3.0,19.263,34.868,100,6712,12022,10729,100,79.0,93,320,239,78.534,507.124,126.81,30,4,4,296.1,0,3.0,20.157,36.157,100,6990,11972,10712,100,79.0,97,321,241,77.963,773.315,135.116,20,4,4,236.4,0,2.8,18.273,27.669,100,6884,12023,10683,100,79.0,93,322,241,77.466,350.135,145.437,6.0,2.0,2.0,260.2,1.0,2.7,18.742,34.414,100.0,7031.0,12074.0,10769.0,100.0,81.0,96.0,322.0,242.0
1231,4,78.564,678.918,172.309,23,5,5,596.6,0,3.0,19.263,34.868,100,7009,12155,10719,99,77.0,98,318,238,78.155,779.272,153.06,23,4,4,440.8,0,3.0,20.157,36.157,100,6870,12222,10685,100,77.0,95,321,240,77.49,829.859,173.459,22,5,5,415.8,0,2.8,18.273,27.669,100,6714,12013,10678,100,79.0,92,317,243,76.315,538.229,190.601,19.0,6.0,6.0,360.2,1.0,2.7,18.742,34.414,100.0,6761.0,12110.0,10728.0,100.0,80.0,93.0,321.0,246.0
1231,10,79.622,842.363,156.734,25,3,3,731.6,0,3.0,19.263,34.868,100,6797,11793,10409,100,77.0,93,318,235,78.691,472.991,116.246,33,4,4,243.6,0,3.0,20.157,36.157,100,6845,11848,10582,100,80.0,92,322,242,78.39,892.707,142.28,19,2,2,798.7,0,2.8,18.273,27.669,100,7034,12119,10590,100,81.0,96,320,240,77.982,255.562,108.646,11.0,2.0,2.0,160.8,1.0,2.7,18.742,34.414,100.0,7166.0,11982.0,10629.0,100.0,79.0,96.0,323.0,240.0
1231,11,78.642,893.096,168.3,23,4,4,471.9,0,3.0,19.263,34.868,100,6657,12520,10601,100,80.0,94,319,238,78.09,484.682,119.73,33,5,5,193.5,0,3.0,20.157,36.157,100,6709,11713,10522,100,79.0,93,322,240,77.014,712.12,134.281,28,5,5,272.1,0,2.8,18.273,27.669,100,7149,11925,10600,100,79.0,97,327,244,76.274,674.052,166.493,22.0,7.0,7.0,261.6,1.0,2.7,18.742,34.414,100.0,6600.0,11971.0,10627.0,100.0,82.0,90.0,329.0,248.0
1231,14,79.716,1696.849,248.866,16,4,4,729.5,0,3.0,19.263,34.868,100,6438,11811,10584,100,77.0,88,319,235,77.912,585.157,124.264,31,4,4,320.8,0,3.0,20.157,36.157,100,6619,11840,10718,100,80.0,88,322,241,76.997,856.96,186.039,20,7,7,279.6,0,2.8,18.273,27.669,100,7704,11881,10775,100,81.0,88,323,244,76.71,954.962,175.707,21.0,5.0,5.0,426.6,1.0,2.7,18.742,34.414,104.0,7280.0,11819.0,10739.0,100.0,80.0,96.0,322.0,245.0
1231,16,78.599,1046.03,177.825,22,4,4,1058.1,0,3.0,19.263,34.868,100,7427,12221,10743,100,81.0,98,317,239,77.277,679.119,143.084,26,4,4,376.6,0,3.0,20.157,36.157,100,7775,12056,10747,100,82.0,102,321,242,76.714,589.97,150.615,22,4,4,334.7,0,2.8,18.273,27.669,100,7604,12087,10822,100,83.0,101,325,246,76.304,874.624,177.988,20.0,6.0,6.0,315.6,1.0,2.7,18.742,34.414,100.0,7515.0,12195.0,10812.0,100.0,82.0,97.0,323.0,247.0
1231,18,78.667,731.888,147.708,26,4,4,409.0,0,3.0,19.263,34.868,100,6913,12133,10578,100,78.0,92,321,237,77.822,638.568,132.095,29,4,4,348.7,0,3.0,20.157,36.157,100,6768,12197,10648,100,79.0,96,323,242,77.341,691.483,167.249,22,7,7,243.7,0,2.8,18.273,27.669,100,6898,11811,10674,100,81.0,94,321,244,76.78,863.679,160.513,23.0,5.0,5.0,382.1,1.0,2.7,18.742,34.414,100.0,6810.0,12028.0,10743.0,100.0,81.0,93.0,324.0,246.0
1231,20,79.489,838.103,171.434,21,3,3,716.5,0,3.0,19.263,34.868,100,7242,12606,10579,100,78.0,97,318,236,79.275,567.055,125.008,31,3,3,453.6,0,3.0,20.157,36.157,100,6268,12136,10555,100,79.0,99,318,236,77.961,749.71,154.897,18,4,4,310.6,0,2.8,18.273,27.669,100,7190,12118,10803,100,78.0,93,327,242,77.427,686.302,194.87,13.0,4.0,4.0,420.7,1.0,2.7,18.742,34.414,100.0,7420.0,11983.0,10726.0,100.0,78.0,97.0,327.0,243.0
1231,22,78.621,851.705,146.032,26,3,3,570.4,0,3.0,19.263,34.868,100,6832,12150,10774,100,81.0,96,319,240,78.188,902.324,144.128,27,3,3,575.4,0,3.0,20.157,36.157,100,6818,12112,10698,100,81.0,94,320,240,77.673,712.745,139.506,19,4,4,211.4,0,2.8,18.273,27.669,100,6729,12167,10788,100,81.0,93,322,242,76.788,559.204,194.252,18.0,6.0,6.0,341.4,1.0,2.7,18.742,34.414,100.0,7049.0,12186.0,10819.0,100.0,81.0,96.0,323.0,247.0
