meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1208,1,90.549,765.682,185.737,22,4,,,0,4.5,29.459,49.363,100,5976,12187,10024,100,65.0,67,341,212,87.93,695.787,178.382,23,4,,,0,5.0,28.098,38.776,100.0,5375.0,11997.0,10150.0,100.0,69.0,69.0,341.0,218.0,87.535,708.264,198.683,18,4,,,0,5.4,28.917,47.171,100,5542,12185,10248,100,69.0,69,338,221,86.814,825.189,225.037,15,5,,,0,6.0,28.645,43.267,100,5648,12067,10203,100,69.0,71,342,222
1208,2,92.619,699.315,150.793,27,5,,,0,4.5,29.459,49.363,100,4701,12383,9666,100,62.0,64,337,206,90.038,483.879,151.036,27,7,,,0,5.0,28.098,38.776,100.0,4775.0,12397.0,9996.0,100.0,65.0,66.0,338.0,214.0,89.264,537.9,151.779,20,4,,,0,5.4,28.917,47.171,100,4900,12444,10119,100,66.0,67,338,217,88.577,159.679,116.399,10,2,,,0,6.0,28.645,43.267,100,4930,12453,10098,100,66.0,69,339,215
1208,4,91.997,687.257,177.277,23,4,,,0,4.5,29.459,49.363,100,5641,12209,10215,100,64.0,63,333,208,88.741,574.906,170.472,24,6,,,0,5.0,28.098,38.776,100.0,6209.0,12496.0,10379.0,100.0,68.0,69.0,333.0,218.0,89.401,735.033,171.441,18,4,,,0,5.4,28.917,47.171,100,6039,12479,10340,100,66.0,68,330,215,88.394,330.656,148.982,8,2,,,0,6.0,28.645,43.267,100,5991,12547,10393,100,68.0,68,335,218
1208,10,91.104,1093.989,211.901,20,3,,,0,4.5,29.459,49.363,100,6228,12025,10309,100,69.0,70,333,212,89.098,746.599,187.589,22,4,,,0,5.0,28.098,38.776,100.0,6404.0,12128.0,10296.0,100.0,71.0,70.0,332.0,218.0,88.428,521.137,154.358,24,4,,,0,5.4,28.917,47.171,100,6430,12211,10253,100,69.0,71,338,218,87.612,584.118,183.412,19,6,,,0,6.0,28.645,43.267,100,6179,12790,10378,100,70.0,69,334,217
1208,11,91.566,740.406,183.61,22,4,,,0,4.5,29.459,49.363,100,5445,12074,10101,100,64.0,61,341,208,88.419,606.313,172.006,24,5,,,0,5.0,28.098,38.776,100.0,5602.631578947368,12192.684210526315,10230.684210526315,99.94736842105263,69.15789473684211,67.84210526315789,334.63157894736844,216.68421052631578,88.05,563.935,165.554,22,4,,,0,5.4,28.917,47.171,100,5051,12006,10141,100,68.0,71,341,218,86.841,450.227,167.364,20,6,,,0,6.0,28.645,43.267,100,5172,12251,10307,100,70.0,69,340,224
1208,14,91.231,772.794,170.192,24,4,,,0,4.5,29.459,49.363,100,5563,12357,10134,100,65.0,63,335,208,88.66,546.879,162.849,25,4,,,0,5.0,28.098,38.776,100.0,5370.0,12170.0,10153.0,100.0,68.0,66.0,332.0,216.0,88.618,602.274,160.607,24,7,,,0,5.4,28.917,47.171,100,5985,12130,10198,100,71.0,67,330,218,87.097,498.447,182.609,18,5,,,0,6.0,28.645,43.267,100,6175,12276,10297,100,69.0,71,335,219
1208,16,90.449,1337.824,168.61,23,3,,,0,4.5,29.459,49.363,100,5700,12022,10177,100,69.0,66,330,209,88.398,582.764,154.555,19,4,,,0,5.0,28.098,38.776,100.0,6403.0,11891.0,10273.0,100.0,71.0,70.0,334.0,218.0,87.941,547.429,145.795,26,5,,,0,5.4,28.917,47.171,100,6262,11997,10333,100,73.0,71,334,218,86.964,748.022,184.412,18,4,,,0,6.0,28.645,43.267,100,6377,11990,10364,100,73.0,71,338,220
1208,18,91.337,866.062,174.151,24,3,,,0,4.5,29.459,49.363,100,4846,12385,10069,100,66.0,68,337,210,88.93,694.347,179.533,23,5,,,0,5.0,28.098,38.776,100.0,5331.0,12348.0,10319.0,100.0,69.0,64.0,337.0,216.0,88.723,759.659,161.394,24,7,,,0,5.4,28.917,47.171,100,5476,12134,10112,100,68.0,68,330,214,88.476,152.16,115.931,8,1,,,0,6.0,28.645,43.267,100,5004,12330,10118,100,68.0,66,335,217
1208,20,91.853,901.566,166.258,25,3,,,0,4.5,29.459,49.363,100,4867,12090,9990,100,68.0,64,334,212,89.171,787.138,191.238,22,4,,,0,5.0,28.098,38.776,100.0,5440.0,12079.0,10179.0,100.0,67.0,69.0,338.0,218.0,88.607,1264.78,210.591,14,2,,,0,5.0,28.098,38.776,100,5364,11995,10190,100,69.0,68,336,219,87.673,559.819,182.526,19,6,,,0,6.0,28.645,43.267,100,5447,12012,10304,100,69.0,71,337,218
1208,21,94.637,147.626,111.357,10,1,,,0,4.5,29.459,49.363,100,5195,12121,10042,100,65.0,57,333,205,89.928,539.05,152.006,25,5,,,0,5.0,28.098,38.776,100.0,5718.0,12623.0,10572.0,100.0,70.0,68.0,334.0,216.0,89.447,862.201,145.705,22,5,,,0,5.4,28.917,47.171,100,5695,12625,10413,100,69.0,63,338,213,88.325,572.335,159.474,16,4,,,0,6.0,28.645,43.267,100,5949,12959,10398,100,69.0,63,333,215
1208,22,92.169,697.739,141.203,28,4,,,0,4.5,29.459,49.363,100,5714,12413,10396,100,66.0,65,336,208,89.613,596.109,163.849,25,4,,,0,5.0,28.098,38.776,100.0,5672.0,12498.0,10377.0,100.0,69.0,64.0,332.0,212.0,89.179,734.429,148.96,20,4,,,0,5.4,28.917,47.171,100,5992,12847,10440,100,71.0,61,330,214,88.429,225.668,123.833,10,2,,,0,6.0,28.645,43.267,100,5829,12776,10579,100,71.0,66,335,221
1208,23,91.903,631.762,150.139,25,4,,,0,4.5,29.459,49.363,100,5056,12437,9898,100,64.0,68,339,211,89.046,536.776,154.161,26,6,,,0,5.0,28.098,38.776,100.0,5099.0,12325.0,10228.0,100.0,69.0,68.0,336.0,220.0,88.561,624.2,150.937,20,3,,,0,5.4,28.917,47.171,100,5029,12402,10083,100,66.0,69,338,213,87.795,827.705,169.812,15,3,,,0,6.0,28.645,43.267,100,5159,12479,10168,100,67.0,71,339,219
1208,24,92.134,1194.555,190.863,22,4,,,0,4.5,29.459,49.363,100,5024,11907,9967,100,68.0,68,332,209,89.181,502.77,152.337,27,5,,,0,5.0,28.098,38.776,100.0,5256.0,11887.0,10089.0,100.0,71.0,70.0,334.0,215.0,89.074,1024.778,175.335,19,5,,,0,5.4,28.917,47.171,100,4965,11923,10019,100,70.0,67,336,215,88.091,404.814,146.146,17,4,,,0,5.4,28.917,47.171,100,5522,11850,10113,100,69.0,74,332,217
1208,27,91.392,660.677,154.102,13,2,,,0,4.5,29.459,49.363,100,5172,12250,10076,100,65.0,66,331,209,89.393,678.182,183.185,22,4,,,0,5.0,28.098,38.776,100.0,5216.0,12199.0,10123.0,100.0,66.0,69.0,341.0,215.0,88.497,1033.018,173.685,16,2,,,0,5.4,28.917,47.171,100,5588,12041,10272,100,68.0,68,339,219,87.903,469.151,161.926,15,4,,,0,6.0,28.645,43.267,100,5789,12318,10372,100,68.0,69,339,219
