meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1244,1,81.676,1053.675,222.551,19,5,5,333.3,0,2.1,32.764,50.814,100,6394,12080,10793,100,79.0,72,341,253,81.61,851.765,161.878,24,3,3,1142.3,0,2.9,34.029,44.351,100,6650,12055,10808,100,79.0,73,341,254,80.368,651.951,154.783,24.0,5.0,5.0,305.0,0.0,2.3,31.627,46.333,100.0,6916.0,12214.0,10876.0,100.0,80.0,74.0,344.0,255.0,79.662,719.437,219.582,18.0,6.0,6.0,385.3,0.0,3.0,33.446,48.73,100.0,6760.0,12261.0,10946.0,100.0,79.0,75.0,348.0,260.0
1244,3,82.605,963.626,186.012,21,5,5,249.9,0,2.1,32.764,50.814,100,6849,12188,10910,100,78.0,76,345,252,81.3,995.671,164.933,23,7,7,227.8,0,2.9,34.029,44.351,100,6278,12345,11011,100,80.0,71,349,255,81.077,955.696,217.146,18.0,7.0,7.0,320.5,0.0,2.3,31.627,46.333,100.0,6217.0,12348.0,10963.0,100.0,80.0,72.0,347.0,256.0,80.479,698.738,214.666,12.0,4.0,4.0,422.5,0.0,3.0,33.446,48.73,100.0,6293.0,12473.0,11044.0,100.0,81.0,72.0,353.0,258.0
1244,4,81.917,979.074,155.664,26,5,5,161.2,0,2.1,32.764,50.814,100,6004,12121,10895,100,77.0,68,344,254,80.741,979.931,158.894,23,4,4,457.5,0,2.9,34.029,44.351,100,6526,12170,10873,100,76.0,72,345,255,80.262,1124.302,209.057,15.0,5.0,5.0,344.0,0.0,2.3,31.627,46.333,100.0,6159.0,12114.0,10856.0,100.0,78.0,68.0,344.0,260.0,79.327,1446.253,353.987,12.0,4.0,4.0,852.7,0.0,3.0,33.446,48.73,100.0,6534.0,12259.0,10972.0,100.0,80.0,73.0,347.0,263.0
1244,10,82.763,997.97,193.891,22,4,4,426.2,0,2.1,32.764,50.814,100,6669,12201,10783,100,79.0,70,342,249,81.819,1008.815,178.112,23,4,4,705.7,0,2.9,34.029,44.351,100,6767,12382,10875,100,80.0,72,345,254,81.155,920.682,172.64,20.0,4.0,4.0,376.4,0.0,2.3,31.627,46.333,100.0,6567.0,12356.0,10981.0,100.0,81.0,72.0,346.0,259.0,80.738,726.813,174.6,16.0,5.0,5.0,275.2,0.0,3.0,33.446,48.73,100.0,6612.0,12429.0,10953.0,100.0,80.0,73.0,348.0,257.0
1244,11,82.311,958.195,196.748,21,3,3,672.1,0,2.1,32.764,50.814,100,6843,12026,10716,100,78.0,74,340,250,81.678,949.931,184.945,14,3,3,590.4,0,2.9,34.029,44.351,100,6406,12048,10825,100,79.0,71,343,254,81.287,614.525,161.921,23.0,4.0,4.0,429.7,0.0,2.3,31.627,46.333,100.0,6657.0,12118.0,10860.0,100.0,81.0,72.0,341.0,256.0,80.062,824.507,229.338,17.0,6.0,6.0,395.1,0.0,3.0,33.446,48.73,100.0,6290.0,12249.0,10889.0,100.0,80.0,71.0,346.0,257.0
1244,14,82.315,1026.301,208.247,18,5,5,420.4,0,2.1,32.764,50.814,100,6370,12177,10830,100,79.0,72,342,254,81.316,967.672,169.149,24,5,5,383.4,0,2.9,34.029,44.351,100,6147,12407,10878,100,80.0,73,347,254,80.968,740.058,180.309,22.0,9.0,9.0,176.9,0.0,2.3,31.627,46.333,100.0,6360.0,12268.0,10911.0,100.0,79.0,73.0,344.0,255.0,80.421,951.257,227.755,11.0,4.0,4.0,430.6,0.0,3.0,33.446,48.73,100.0,5704.0,12639.0,10980.0,100.0,78.0,69.0,354.0,257.0
1244,16,81.904,1082.653,176.191,23,5,5,178.6,0,2.1,32.764,50.814,100,6432,12162,10938,100,81.0,72,343,255,80.892,917.878,154.117,26,5,5,326.1,0,2.9,34.029,44.351,100,6549,12307,11016,100,81.0,72,347,257,80.226,675.367,156.051,22.0,6.0,6.0,180.1,0.0,2.3,31.627,46.333,100.0,6345.0,12261.0,10975.0,100.0,82.0,71.0,345.0,258.0,79.461,1086.388,194.648,21.0,7.0,7.0,307.5,0.0,3.0,33.446,48.73,100.0,6585.0,12458.0,11074.0,100.0,83.0,75.0,351.0,263.0
1244,18,82.864,1267.91,188.908,21,3,3,752.8,0,2.1,32.764,50.814,100,6284,12146,10786,100,77.0,71,341,248,81.363,950.933,151.204,27,6,6,246.0,0,2.9,34.029,44.351,100,5980,12556,10975,100,80.0,68,351,256,81.157,607.521,169.179,23.0,9.0,9.0,157.8,0.0,2.3,31.627,46.333,100.0,6165.0,12310.0,10912.0,100.0,80.0,71.0,345.0,253.0,81.013,311.184,139.101,6.0,2.0,2.0,204.1,0.0,3.0,33.446,48.73,100.0,5957.0,12325.0,10865.0,100.0,80.0,69.0,346.0,256.0
1244,20,82.572,1016.649,186.233,22,4,4,335.4,0,2.1,32.764,50.814,100,6511,12131,10865,100,80.0,70,341,252,81.499,615.601,177.275,11,3,3,283.1,0,2.9,34.029,44.351,100,6357,12282,10942,100,80.0,75,347,254,81.208,1108.049,179.457,21.0,5.0,5.0,376.0,0.0,2.3,31.627,46.333,100.0,6709.0,12376.0,10981.0,100.0,80.0,74.0,348.0,255.0,80.698,831.546,251.142,11.0,4.0,4.0,501.2,0.0,3.0,33.446,48.73,100.0,6689.0,12443.0,11071.0,100.0,81.0,75.0,351.0,259.0
1244,22,82.714,998.036,177.545,23,4,4,303.0,0,2.1,32.764,50.814,100,6571,12247,10787,100,77.0,74,348,249,81.735,919.628,207.409,20,5,5,650.8,0,2.9,34.029,44.351,100,6691,12443,11000,100,79.0,74,351,254,81.141,1029.465,235.302,15.0,4.0,4.0,568.3,0.0,2.3,31.627,46.333,100.0,6829.0,12234.0,10954.0,100.0,79.0,76.0,346.0,254.0,80.945,460.86,169.541,6.0,2.0,2.0,346.9,0.0,3.0,33.446,48.73,100.0,6703.0,12318.0,10992.0,100.0,80.0,74.0,348.0,256.0
