meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1211,1,74.606,630.204,121.646,32,5,4,239.7,0,2.5,24.799,42.098,100,7469,12072,10576,100,75.0,102,324,223,73.907,565.381,114.07,34,5,4,214.3,0,2.4,23.348,34.315,100,7722,12140,10682,100,77.0,106,324,226,73.664,2371.788,306.202,14,5,3.0,55.0,1,3.0,20.46,20.31,100,7699,11929,10607,100,76.0,105,326,226,72.272,671.648,231.603,20,6,4,427.9,1,3.4,20.853,24.941,100,7759,12068,10730,100,77.0,106,330,231
1211,2,76.506,638.563,130.194,30,5,4,278.7,0,2.5,24.799,42.098,100,7464,11979,10464,100,70.0,101,319,216,75.415,580.129,116.724,33,5,4,220.8,0,2.4,23.348,34.315,100,7486,11962,10562,100,72.0,105,321,221,76.529,126.777,103.364,5,2,1.0,23.6,1,3.0,20.46,20.31,100,7213,12026,10456,100,72.0,101,317,220,74.699,316.84,132.48,6,2,1,209.8,1,3.4,20.853,24.941,100,7430,12017,10651,100,74.0,102,327,226
1211,4,75.783,780.229,156.29,25,5,4,381.1,0,2.5,24.799,42.098,100,7294,12109,10618,100,72.0,103,322,223,74.694,697.996,125.387,30,4,3,330.8,0,2.4,23.348,34.315,100,7488,12055,10610,100,72.0,105,318,224,74.681,1552.581,207.026,20,4,2.0,303.3,1,3.0,20.46,20.31,100,7556,12033,10723,100,73.0,104,322,222,72.776,694.814,208.99,22,7,5,332.5,1,3.4,20.853,24.941,100,7578,12132,10805,100,75.0,107,320,230
1211,10,75.545,820.54,144.789,27,4,3,452.4,0,2.5,24.799,42.098,100,6943,12315,10445,100,73.0,104,322,221,74.457,732.06,132.457,29,4,3,375.4,0,2.4,23.348,34.315,100,7276,12434,10536,100,76.0,108,321,225,75.841,2266.555,311.768,14,4,3.0,877.8,1,3.0,20.46,20.31,100,7174,12420,10341,100,73.0,107,327,222,72.816,740.983,224.076,21,7,5,366.4,1,3.4,20.853,24.941,100,7674,11872,10560,100,76.0,107,330,228
1211,11,75.374,535.068,121.439,32,5,4,226.8,0,2.5,24.799,42.098,100,7425,12056,10463,100,73.0,102,325,220,74.219,794.027,127.944,30,5,4,274.4,0,2.4,23.348,34.315,100,7233,12597,10611,100,76.0,100,325,224,73.914,2304.297,308.68,14,3,1.0,266.8,1,3.0,20.46,20.31,100,7509,12143,10571,100,76.0,104,324,228,73.334,661.351,195.162,17,5,3,316.2,1,3.4,20.853,24.941,100,7398,12222,10680,100,75.0,103,329,227
1211,14,75.547,914.118,162.41,24,4,3,509.2,0,2.5,24.799,42.098,100,7582,11795,10462,100,73.0,105,319,222,74.077,642.458,129.357,30,5,4,285.4,0,2.4,23.348,34.315,100,7634,11715,10595,100,75.0,106,318,227,74.264,2706.449,328.418,14,3,1.0,34.3,1,3.0,20.46,20.31,100,7396,11831,10593,100,75.0,101,320,225,73.098,1005.102,265.89,18,6,1,34.3,1,3.4,20.853,24.941,100,7428,11846,10661,100,76.0,105,323,226
1211,16,75.694,900.116,137.471,28,6,5,239.3,0,2.5,24.799,42.098,100,7433,11966,10528,100,73.0,100,324,221,74.246,577.265,119.169,32,5,4,228.5,0,2.4,23.348,34.315,100,7336,11942,10577,100,78.0,109,324,226,74.353,1980.834,228.958,18,5,4.0,591.2,1,3.0,20.46,20.31,100,7613,12014,10622,100,76.0,106,327,226,74.079,190.497,105.979,10,3,1,107.4,1,3.4,20.853,24.941,100,7467,12135,10726,100,75.0,103,334,226
1211,18,75.939,843.628,157.372,25,8,7,200.5,0,2.5,24.799,42.098,100,7335,12145,10587,100,74.0,104,319,221,75.01,666.146,123.244,31,4,3,327.3,0,2.4,23.348,34.315,100,7592,11910,10539,100,75.0,104,317,221,74.756,2287.569,306.479,14,3,1.0,301.8,1,3.0,20.46,20.31,100,7703,11800,10452,100,73.0,107,317,223,72.994,665.738,200.388,23,7,5,335.0,1,3.4,20.853,24.941,100,7715,12062,10662,100,77.0,105,323,231
1211,20,75.689,951.572,177.542,22,4,3,549.1,0,2.5,24.799,42.098,100,7368,11909,10482,100,73.0,103,325,219,74.713,1012.153,162.377,24,3,2,777.2,0,2.4,23.348,34.315,100,7679,12376,10739,100,75.0,102,324,228,75.534,2202.94,376.654,12,4,2.0,295.7,1,3.0,20.46,20.31,100,6566,12260,10606,100,72.0,89,328,222,74.042,659.775,215.363,9,3,1,328.4,1,3.4,20.853,24.941,100,7624,12141,10747,100,73.0,101,331,224
1211,21,75.504,742.215,143.539,27,6,5,259.1,0,2.5,24.799,42.098,100,7181,12403,10433,100,74.0,99,319,219,74.785,533.903,117.108,33,5,4,237.9,0,2.4,23.348,34.315,100,7456,12225,10525,100,75.0,104,319,221,74.693,2284.287,238.606,18,4,3.0,899.5,1,3.0,20.46,20.31,100,7368,12319,10565,100,76.0,100,319,223,73.581,756.175,210.801,16,6,5,312.8,1,3.4,20.853,24.941,100,7348,12386,10706,100,78.0,104,325,229
