meeting_key,driver_num,min_lap_p1,max_lap_p1,avg_lap_p1,num_laps_p1,num_stints_p1,num_pits_p1,avg_pit_time_p1,did_rain_p1,max_wind_p1,avg_air_temp_p1,avg_track_temp_p1,max_brake_p1,min_rpm_p1,max_rpm_p1,avg_rpm_p1,max_throttle_p1,avg_throttle_p1,min_speed_p1,max_speed_p1,avg_speed_p1,min_lap_p2,max_lap_p2,avg_lap_p2,num_laps_p2,num_stints_p2,num_pits_p2,avg_pit_time_p2,did_rain_p2,max_wind_p2,avg_air_temp_p2,avg_track_temp_p2,max_brake_p2,min_rpm_p2,max_rpm_p2,avg_rpm_p2,max_throttle_p2,avg_throttle_p2,min_speed_p2,max_speed_p2,avg_speed_p2,min_lap_p3,max_lap_p3,avg_lap_p3,num_laps_p3,num_stints_p3,num_pits_p3,avg_pit_time_p3,did_rain_p3,max_wind_p3,avg_air_temp_p3,avg_track_temp_p3,max_brake_p3,min_rpm_p3,max_rpm_p3,avg_rpm_p3,max_throttle_p3,avg_throttle_p3,min_speed_p3,max_speed_p3,avg_speed_p3,min_lap_q,max_lap_q,avg_lap_q,num_laps_q,num_stints_q,num_pits_q,avg_pit_time_q,did_rain_q,max_wind_q,avg_air_temp_q,avg_track_temp_q,max_brake_q,min_rpm_q,max_rpm_q,avg_rpm_q,max_throttle_q,avg_throttle_q,min_speed_q,max_speed_q,avg_speed_q
1226,1,86.65790000000001,654.5481,156.7662,24.9,5.1,4.1,275.2,0,3.5,28.585,41.412,100.0,5817.3,12026.6,10382.7,100.0,72.5,66.6,322.5,217.0,84.982,1838.58,269.515,17,5,4.0,1018.4,0,1.7,26.951,33.335,100,6067,11998,10391,100,73.0,68,328,221,85.153,821.168,168.756,19,4,3,373.0,0,3.5,28.845,42.256,100,5913,12164,10383,100,73.0,65,331,222,83.445,1070.466,240.999,15,5,4,464.1,0,2.5,26.733,31.846,100.0,6341.0,11932.0,10470.0,100.0,75.0,67.0,329.0,227.0
1226,2,86.742,560.751,138.458,27.0,5.0,4.0,207.6,0,3.5,28.585,41.412,100.0,5586.0,11987.0,10277.0,100.0,70.0,64.0,326.0,216.0,86.659,1847.886,258.401,17,3,1.8571428571428572,337.5285714285714,0,1.7,26.951,33.335,100,5459,11984,10219,100,71.0,64,327,217,85.205,714.186,214.521,17,6,5,328.1,0,3.5,28.845,42.256,100,5877,12273,10418,100,73.0,67,329,221,84.532,263.074,130.68,6,2,1,153.2,0,2.5,26.733,31.846,100.0,6177.0,12098.0,10439.0,100.0,72.0,70.0,330.0,222.0
1226,3,86.433,540.846,145.807,26.0,4.0,3.0,222.3,0,3.5,28.585,41.412,100.0,6184.0,12190.0,10505.0,100.0,74.0,69.0,322.0,217.0,85.467,2362.096,275.653,16,4,1.0,21.7,0,1.7,26.951,33.335,100,6278,12238,10553,100,74.0,70,327,221,85.597,967.138,177.288,15,3,2,424.8,0,3.5,28.845,42.256,100,6000,12195,10475,100,73.0,66,322,218,84.442,550.897,190.459,12,4,3,299.2,0,2.5,26.733,31.846,100.0,6220.0,11988.0,10599.0,100.0,74.0,67.0,326.0,223.0
1226,4,86.65790000000001,654.5481,156.7662,24.9,5.1,4.1,275.2,0,3.5,28.585,41.412,100.0,5817.3,12026.6,10382.7,100.0,72.5,66.6,322.5,217.0,84.852,1834.331,243.214,18,5,4.0,996.0,0,1.7,26.951,33.335,100,5634,11824,10480,100,72.0,63,322,223,84.513,979.114,214.421,16,5,4,407.3,0,3.5,28.845,42.256,100,6324,12426,10411,100,72.0,66,326,223,83.816,660.432,218.245,16,6,5,322.1,0,2.5,26.733,31.846,100.0,6219.0,11850.0,10357.0,100.0,72.0,67.0,325.0,223.0
1226,10,86.72,680.751,147.579,26.0,6.0,5.0,200.9,0,3.5,28.585,41.412,100.0,5765.0,11875.0,10305.0,100.0,74.0,68.0,324.0,219.0,85.321,2320.526,306.207,15,4,1.0,250.9,0,1.7,26.951,33.335,100,5955,11878,10281,100,73.0,67,328,220,85.303,541.6,198.745,18,6,5,306.6,0,3.5,28.845,42.256,100,6146,12249,10344,100,74.0,70,326,223,84.078,622.527,200.801,18,6,5,300.4,0,2.5,26.733,31.846,100.0,6113.0,11905.0,10444.0,100.0,76.0,68.0,328.0,224.0
1226,11,86.65790000000001,654.5481,156.7662,24.9,5.1,4.1,275.2,0,3.5,28.585,41.412,100.0,5817.3,12026.6,10382.7,100.0,72.5,66.6,322.5,217.0,85.112,1858.929,269.995,17,5,4.0,1020.9,0,1.7,26.951,33.335,100,6547,11894,10364,100,72.0,74,334,222,85.259,960.171,170.876,21,3,2,607.2,0,3.5,28.845,42.256,100,5569,12066,10344,100,70.0,66,331,217,83.868,593.708,210.015,17,6,5,307.4,0,2.5,26.733,31.846,100.0,6309.0,11928.0,10398.0,100.0,74.0,72.0,331.0,224.0
1226,14,86.65790000000001,654.5481,156.7662,24.9,5.1,4.1,275.2,0,3.5,28.585,41.412,100.0,5817.3,12026.6,10382.7,100.0,72.5,66.6,322.5,217.0,85.397,2296.353,265.266,17,4,1.0,22.7,0,1.7,26.951,33.335,100,5570,12006,10525,100,73.0,65,322,222,85.343,460.831,155.617,25,7,6,207.0,0,3.5,28.845,42.256,100,5232,12045,10504,100,74.0,64,323,223,84.084,587.147,190.507,18,6,5,266.5,0,2.5,26.733,31.846,100.0,6743.0,11919.0,10614.0,100.0,75.0,63.0,325.0,222.0
1226,16,86.65790000000001,654.5481,156.7662,24.9,5.1,4.1,275.2,0,3.5,28.585,41.412,100.0,5817.3,12026.6,10382.7,100.0,72.5,66.6,322.5,217.0,84.809,2422.713,281.661,16,3,1.8571428571428572,337.5285714285714,0,1.7,26.951,33.335,100,6134,12115,10541,100,76.0,70,333,223,85.099,639.898,138.091,27,4,3,272.6,0,3.5,28.845,42.256,100,6089,11893,10566,100,74.0,68,329,222,83.584,619.048,193.374,18,6,5,282.2,0,2.5,26.733,31.846,100.0,5321.0,12119.0,10604.0,100.0,77.0,72.0,328.0,225.0
1226,18,86.631,820.097,192.603,21.0,4.0,3.0,533.4,0,3.5,28.585,41.412,100.0,5828.0,11775.0,10291.0,100.0,71.0,68.0,320.0,216.0,85.492,2331.242,268.181,17,3,1.8571428571428572,337.5285714285714,0,1.7,26.951,33.335,100,5320,11865,10377,100,73.0,64,323,219,85.405,564.653,160.444,24,6,5,267.3,0,3.5,28.845,42.256,100,5659,11883,10366,100,73.0,62,323,221,84.405,564.03,187.786,12,4,3,290.5,0,2.5,26.733,31.846,100.0,5686.0,12039.0,10489.0,100.0,75.0,64.0,327.0,224.0
1226,20,87.462,655.453,149.466,26.0,5.0,4.0,219.2,0,3.5,28.585,41.412,100.0,6338.0,12204.0,10509.0,100.0,73.0,70.0,321.0,217.0,86.413,1764.989,247.624,18,4,1.0,23.1,0,1.7,26.951,33.335,100,6359,12019,10453,100,73.0,72,326,220,85.652,708.074,158.164,20,3,2,309.2,0,3.5,28.845,42.256,100,6387,11915,10522,100,73.0,72,330,221,84.764,454.912,165.717,6,2,1,294.0,0,2.5,26.733,31.846,100.0,6143.0,12405.0,10697.0,100.0,74.0,72.0,329.0,223.0
